0	100	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.451207
0	100	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	7.25901e-59
0	100	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.33724
0	100	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	9.03575e-59
0	100	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.665745
0	100	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	4.34165e-59
0	200	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.674864
0	200	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	1.42055e-58
0	300	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.675149
0	300	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	4.82071e-59
0	400	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.680452
0	400	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	1.25386e-58
0	500	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.68261
0	500	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	1.36908e-58
0	600	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.68478
0	600	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	1.18568e-58
0	700	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.684623
0	700	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	7.59579e-59
0	800	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.682604
0	800	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	5.75381e-59
0	900	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.684057
0	900	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	1.99262e-58
0	1000	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	0	0.688732
0	1000	0.02	0.002	100	1111	50	1	B	20	0.5	0	1	1	300	300	500	500	1000	0	1	7.41154e-59
